,time,x,altitude,u,w,alpha,speed,CL,thrust,power
0,0.0,-47.6238264667917,100.0,44.99999999999999,2.2201770492222445e-08,1.7329477161776299,44.99999999999999,0.937691851878294,1779.2810316942653,101979.24552895405
1,1.0507293177556392,1.0948856723473134e-11,100.05520157436574,45.644529974436736,-0.1050728969601763,1.6026949689732475,45.64465091224742,0.9223584165839036,1780.7696102567454,103295.98276328924
2,4.186346642006242,145.94966259962015,100.87627477825727,47.40542191246317,-0.4186346351296306,0.974185913139093,47.407270345975135,0.8480120131272175,1752.005912189305,104647.18005778061
3,9.357401414421417,397.45347563913384,104.37804783295341,49.764804854295306,-0.9357401330390978,0.36318215599833653,49.773601555268975,0.7751825510006629,1709.3010403484539,106034.19758571722
4,16.482343012201753,760.6125038212064,113.5833813877125,51.99865567197935,-1.6482343197459013,-0.20070091268010357,52.02477167721025,0.707481782005038,1672.3684518605612,107458.47876552836
5,25.448806850116483,1233.6150980587302,132.5940503572852,53.30278945666945,-2.5448806856457202,-0.46633539878014546,53.36350608389787,0.6754141287194446,1659.7149678240185,108921.54504406606
6,36.115386437135825,1801.9227963950457,164.3421958855541,53.26492907738676,-3.2420863588276325,-0.49409070534253496,53.363506196436695,0.672056765253494,1680.0748795334134,110424.9964823744
7,48.313863441266676,2451.850182446849,200.78469940404705,53.28896243104635,-2.819625725679672,-0.5249359884467236,53.363506314806415,0.6683236616253129,1659.7148822232687,108921.53914635992
8,61.85186059313692,3173.206442541813,240.24051977146527,53.28132769336417,-2.9603951195416185,-0.43795262272844593,53.36350644430575,0.6788455258421068,1639.8227637420775,107458.47065729438
9,76.51587559045407,3954.606836192235,282.12599388425053,53.29094079753906,-2.781989468714429,-0.4718165634690348,53.36350659852528,0.6747514714547699,1620.3830534366587,106034.18574078465
10,92.07464815685259,4783.73974187039,325.57924164673,53.29065225630363,-2.7875146927111434,-0.4044947581592469,53.363506781923164,0.6828904867720754,1601.3809373739748,104647.16257471274
11,108.28280715460005,5647.527289833494,369.9016649304307,53.29566458468047,-2.6899846491855572,-0.4108878916338223,53.363507014959374,0.6821175750678258,1582.802228988376,103295.95784163898
12,124.88474023401712,6532.350642932186,414.32402269263537,53.29806400533367,-2.6420239638743626,-0.36675338104696986,53.36350735607931,0.6874489758247173,1564.6333366239314,101979.20179128258
13,141.6186249929273,7421.982833884321,458.3341460801356,53.306057055268035,-2.4755294161003567,-0.3641372815308894,53.36350779952035,0.6877649136153288,1546.861235267824,100695.59362504704
14,158.22055807234437,8315.991783328807,491.9611781008923,54.956879823791446,-1.4657459575498137,-0.7000418782501231,54.97642268444473,0.6471055487373418,1493.4079485678826,99443.89721764791
15,174.42871707009184,9246.533125767442,499.9997513899904,59.83053917257589,0.15506931961826406,-1.5174492057529316,59.83074012725419,0.5474452128246546,1377.083262608339,98222.93714894567
16,189.9874896364903,10213.909383180313,499.99975421618257,64.30349402437709,-0.0882064523805218,-2.0469748253362985,64.30355452166965,0.48240789115493693,1280.1998093283369,97031.59502062536
17,204.65150463380752,11180.090504070486,499.9997553025572,67.32629367789635,0.049744230913211944,-2.437461476637405,67.3263120547298,0.43424525188649654,1215.8695545494047,95868.80604426842
18,218.18950178567775,12105.833521438044,499.99975600890275,69.33925407031151,-0.027770047418422344,-2.6048636360875514,69.33925963119844,0.4135501872334966,1171.1598324512272,94733.55586727374
19,230.38797878980859,12960.085580262241,499.999756428817,70.65644977608152,0.01530820676421301,-2.750048966267163,70.65645143439573,0.39557996947255286,1138.718608482719,93624.87762152852
20,241.0545583768279,13718.451089690148,499.99975676658624,71.49795483276174,-0.008298910306093553,-2.8105394125112495,71.49795531439727,0.38808738462383274,1114.1564664716145,92541.84917688396
21,250.02102221474263,14361.982717438264,499.9997569890017,72.01832305579102,0.00439218833608588,-2.864606984291071,72.01832318972443,0.3813871368200772,1094.7269169240737,91483.59058308313
22,257.14596381252295,14876.247747330692,499.9997572120468,72.32220391308039,-0.002236454976304509,-2.884961250932564,72.32220394765989,0.3788644136100171,1078.7065530350512,90449.2616852127
23,262.3170185849381,15250.669255047655,499.99975734834544,72.48356093190468,0.0010531378844893904,-2.9019000685134593,72.48356093955537,0.3767641017412058,1064.9475384613315,89438.05989916764
24,265.45263590918876,15478.063916681886,499.9997575905326,72.55627159496126,-0.0004098835235876265,-2.9063576481502205,72.556271596119,0.37621138857970265,1052.6514399948471,88449.21813468603
25,266.50336522694437,15554.316490644,499.9999939214227,72.58067436534694,-3.6583092082266405e-05,-2.909198367873492,72.58067436535616,0.375859156357928,1041.2421885012716,87482.00285456011
26,266.6033652269444,15561.574592636385,499.9999957331573,72.58135896186805,-1.964686896247158e-11,-2.909244187323335,72.58135896186805,0.3758534750207351,1030.3742329354604,86535.71225998097
27,270.0031031124028,15808.332188477107,499.9999957331569,72.58135896186819,1.578274902507619e-11,-2.9092441873231047,72.58135896186819,0.37585347502076355,1019.7357750244204,85609.67461764526
28,280.1487008714196,16544.713461307005,499.9999957331564,72.58135896186819,-1.0954439745274117e-11,-2.9092441873230404,72.58135896186819,0.37585347502077154,1027.8199343230815,86313.27712330913
29,296.88015636664863,17759.105238560707,499.9999957331565,72.58135896186812,7.167267418755809e-12,-2.9092441873226833,72.58135896186812,0.37585347502081584,1022.3099848546531,85833.6564737177
30,319.9336045500431,19432.355836468436,499.9999957331565,72.58135896186819,-4.6060266794523405e-12,-2.9092441873226877,72.58135896186819,0.3758534750208153,1025.8896924310452,86145.22560571885
31,348.9454787722886,21538.07709354975,499.99999573315654,72.58135896186825,2.8052874614053947e-12,-2.9092441873220927,72.58135896186825,0.37585347502088906,1023.6275711722791,85948.32260784434
32,383.45824444604654,24043.060527683545,499.99999573315637,72.58135896186825,-1.7138495766455415e-12,-2.9092441873219625,72.58135896186825,0.3758534750209052,1025.0307973012357,86070.45892352468
33,422.927614639715,26907.801053708976,499.99999573315654,72.58135896186825,9.284877333572318e-13,-2.9092441873214576,72.58135896186825,0.37585347502096783,1024.1721707823333,85995.72226485246
34,466.7311338074808,30087.12000221756,499.99999573315637,72.58135896186819,-4.974129175134293e-13,-2.9092441873225123,72.58135896186819,0.37585347502083705,1024.6919218053117,86040.96169454575
35,514.1779942851143,33530.877614158264,499.99999573315654,72.58135896186837,1.212196103834581e-13,-2.9092441873198873,72.58135896186837,0.3758534750211625,1024.3801178255735,86013.82180397512
36,564.5199307395028,37184.76377478969,499.9999957331564,72.58135896186792,3.779023705907387e-14,-2.909244187325412,72.58135896186792,0.3758534750204775,1024.5657121651507,86029.97611090938
37,616.9630207599455,40991.154516632814,499.99999573315654,72.58135896186619,-1.1850535017601876e-13,-2.9092441873115686,72.58135896186619,0.37585347502219396,1024.4560229414087,86020.42861960657
38,670.6802054888361,44890.02078386124,499.9999957331565,72.58135896186799,-2.5287868972864804e-14,-2.909244187325053,72.58135896186799,0.375853475020522,1024.5204203997648,86026.0338441921
39,724.8243328339097,48819.87512637101,499.9999957331565,72.58135896186837,-1.5919136872823077e-14,-2.909244187320082,72.58135896186837,0.3758534750211384,1024.4828569315453,86022.76427466236
40,778.5415175628004,52718.7413935995,499.9999957331565,72.58135896186819,-3.909323467867987e-14,-2.9092441873221606,72.58135896186819,0.3758534750208806,1024.504626530318,86024.65912521974
41,830.984607583243,56525.1321354427,499.9999957331565,72.58135896186825,-1.888841113843189e-14,-2.909244187321408,72.58135896186825,0.375853475020974,1024.4920943412844,86023.56830875741
42,881.3265440376315,60179.018296074115,499.9999957331565,72.58135896186825,-3.2278550654460506e-14,-2.909244187321819,72.58135896186825,0.375853475020923,1024.4992573340742,86024.1917838953
43,928.7734045152652,63622.77590801483,499.9999957331565,72.58135896186825,-2.569459815739195e-14,-2.9092441873216726,72.58135896186825,0.37585347502094113,1024.4951955156146,86023.83823848423
44,972.5769236830308,66802.09485652341,499.9999957331565,72.58135896186825,-3.133626674915503e-14,-2.909244187321796,72.58135896186825,0.37585347502092586,1024.497477738864,86024.03688583655
45,1012.0462938766993,69666.83538254884,499.9999957331565,72.58135896186825,-4.678934821095635e-14,-2.909244187321861,72.58135896186825,0.3758534750209178,1024.4962085917111,86023.9264177941
46,1046.5590595504573,72171.81881668263,499.9999957331565,72.58135896186825,-1.5154133133823526e-13,-2.9092441873219914,72.58135896186825,0.3758534750209016,1024.4968981718112,86023.98643964523
47,1075.5709337727026,74277.54007376394,499.9999957331565,72.58135896186819,-9.10157523634094e-13,-2.909244187322156,72.58135896186819,0.3758534750208812,1024.4964862329414,86023.95058400798
48,1098.6243819560973,75950.79067167167,499.9999957331568,72.58135896186825,-5.7560949291380025e-12,-2.9092441873223467,72.58135896186825,0.3758534750208576,1024.4964327496011,86023.94592875616
49,1115.3558374513261,77165.18244892538,499.99999573315654,72.58135896186825,-3.4133379654421403e-11,-2.9092441873224213,72.58135896186825,0.3758534750208483,1024.4948856258895,86023.81126532762
50,1125.5014352103428,77901.56372175526,499.9999957331561,72.58135896186819,-1.6767936325127354e-10,-2.9092441873225603,72.58135896186819,0.3758534750208311,1024.4880971459233,86023.22038847265
51,1128.9011730958014,78148.32131759699,499.9999957333087,72.58135896186805,-4.834283605347911e-10,-2.9092441873242616,72.58135896186805,0.3758534750206201,1024.4719477191459,86021.81472605142
52,1129.0011730958013,78155.57945414551,499.999995743001,72.5813589618139,-5.421645372427544e-10,-2.9092441873233224,72.5813589618139,0.37585347502073657,1024.468450024048,86021.51028338514
53,1129.7615850225168,78210.77035814707,499.9999957358316,72.57879816152688,3.724821570024488e-05,-2.9091701724198673,72.57879816153643,0.37586265242520733,1013.9817969408863,85106.38695500053
54,1132.0325375358289,78375.57029249713,499.9999946061121,72.55737678063177,0.0014781760122581588,-2.907926305015567,72.55737679568885,0.3760168845290719,1003.9442007840823,84210.52939938966
55,1135.7833198987778,78647.62303581806,499.95882399082507,72.50748970050692,0.023755521659226318,-2.9063701306811796,72.50749359200005,0.3762098408206692,994.4641725898315,83333.33556038461
56,1140.9632092143108,79023.00901294415,499.6965054561008,72.44189827714743,0.08688304996631499,-2.9027201822843014,72.44195037863729,0.3766624125484124,985.3675539438084,82474.22820909244
57,1147.5021563654525,79496.70127723391,498.5038068334843,72.44152249945164,0.24672687802035106,-2.9063692877421414,72.44194265886921,0.37620994534005836,975.638547294025,81632.65367702118
58,1155.3117333094417,80062.4394947323,496.70269718144937,72.44167843259721,0.19242347624860973,-2.8905520128950313,72.44193399493163,0.3781711926310798,966.0969863293085,80808.08066614906
59,1164.2863289153147,80714.47749977517,496.70268472953103,72.4419245848117,-0.03377445555396457,-2.8978877457201624,72.44193245811016,0.3772616057224617,956.7374812369213,79999.99913045348
60,1174.3045771732761,81425.54861620313,492.77749987872164,69.43799882186184,0.8380771241547491,-2.690575016850597,69.44305619463272,0.402943720802792,12.03951334252045,951.0454843723735
61,1185.2309984617805,82162.23787453787,476.9868613128212,65.64696860238712,1.9305326474815212,-2.286050589335833,65.6753488227188,0.4529393021666575,12.698507755947206,950.9324367761533
62,1196.9178316770003,82913.73608800421,452.5528694622495,63.1825159157468,2.2904967233953895,-1.9834377125324996,63.22401990290939,0.4902292560193574,13.165115908501887,950.8194160552584
63,1209.2070324482738,83683.09492163449,419.3784512188587,62.03764454340067,2.925124432672759,-1.8721068728345556,62.106567232781025,0.5039221419746753,13.388065222495221,950.7064221451835
64,1221.9324104170955,84465.7529544032,385.8909226961162,60.92315717238216,2.4230206061488393,-1.6672727110516785,60.97132201870484,0.5290779548883475,13.622181515311846,950.5934551268004
65,1234.921876676618,85246.62847435089,355.0303878849334,59.49698940188661,2.436702606750553,-1.5390688409190778,59.54686614324848,0.5447960136564864,13.927790548453386,950.4805149369015
66,1247.9997709789013,86022.4579999038,317.80969275357245,59.20083071275537,3.1057065211111596,-1.5041454447853846,59.28223823436149,0.5490741964480963,13.984675555230368,950.3676015865103
67,1260.9892372384238,86791.68657221225,279.17927358722875,59.205727493280776,2.8808089324419854,-1.4842423816151182,59.275772690989534,0.5515112339174087,13.984450462414653,950.2547150577099
68,1273.7146152072455,87543.88003585608,242.5140352811003,59.022777544753865,2.8848038023023928,-1.5043936316387323,59.093234486489905,0.5490438071228038,14.023444421273267,950.1418553555507
69,1286.003815978519,88268.34534779486,206.91728869275627,58.89778230441377,2.906171328488983,-1.48322559406063,58.96943778067285,0.5516357348219891,14.04947729458352,950.0290224419279
70,1297.6906491937389,88956.89992905107,172.45774295300842,58.87801855183578,2.914245675217323,-1.5012108129845974,58.95009666188717,0.5494335284562386,14.05214543533018,949.9162163557852
71,1308.6170704822432,89599.55515834044,142.2778144872893,58.54236062945908,2.5053177194988696,-1.428183423174028,58.59594358780542,0.5583741400816783,14.13032754844024,949.8034370075704
72,1318.6353187402046,90179.90725915348,121.98459431701109,57.112198233079475,1.5786061983800561,-1.1844279564956077,57.134010751426594,0.5881636431500217,14.467675147556607,949.690684459826
73,1327.6099143460776,90682.6176278324,110.91482170360725,54.78941140767955,0.9149018499843369,-0.7916263379542957,54.79704962673694,0.6359889800998112,15.041559283502044,949.5779586830032
74,1335.4194912900668,91100.44585902306,105.6638305798886,52.143065477687514,0.46719898617334826,-0.24761269185239787,52.14515847423506,0.7018277191992967,15.748651048689167,949.4652596558938
75,1341.9584384412085,91432.95220905331,103.54760945589972,49.596907306517586,0.26468425906064025,0.3405533628062828,49.597613572915904,0.7724751101436803,16.49105313350262,949.3525873811059
76,1347.1383277567415,91685.14993744223,101.33796703843281,47.74903310468366,0.46464491394689195,0.8197376850656588,47.7512937764856,0.8296536268329637,17.072297752420766,949.2399418437051
77,1350.8891101196905,91861.57965710812,100.25095678055408,46.2994415133885,0.14564655513817096,1.392348204950154,46.29967059678401,0.8975405362884288,17.557497749250807,949.1273230354694
78,1353.1600626330026,91965.65187447464,100.00302356397397,45.340851326820015,0.041953728698000486,1.651833317607128,45.340870736633946,0.9281453960245315,17.892211535067084,949.014730946616
79,1353.9204745597183,92000.0,100.0,44.999987154577745,-0.034001291700378196,1.8506528358743903,44.99999999999999,0.9515277672452265,18.012845778073114,948.9021655676393
