,time,x,altitude,u,w,speed,thrust,power
46,-13.939410806913349,-343.155291396041,100.0,24.555555555555557,0.0,24.555555555555557,22773.89133129952,181707.6475646341
47,-14.12182260475284,-341.39140519773423,100.0,24.11111111111111,0.0,24.11111111111111,22768.25935907866,190488.2471137776
48,-14.308206664545875,-339.560195821091,100.0,23.666666666666668,0.0,23.666666666666668,22762.74857973878,199214.69034764942
49,-14.498715700926487,-337.65997783566155,100.0,23.222222222222225,0.0,23.222222222222225,22757.372678790995,207883.32268141548
50,-14.693507449118622,-335.68892269794185,100.0,22.77777777777778,0.0,22.77777777777778,22752.14471069075,216490.330042176
51,-14.892743578688671,-333.64502702143,100.0,22.333333333333336,0.0,22.333333333333336,22747.077153233582,225031.7326372682
52,-15.096588027703634,-331.5260722652244,100.0,21.88888888888889,0.0,21.88888888888889,22742.18195338305,233503.3811886228
53,-15.305204516359371,-329.32957295083196,100.0,21.444444444444446,0.0,21.444444444444446,22737.470564091465,241900.9556295678
54,-15.518752893139306,-327.05270935892713,100.0,21.0,0.0,21.0,22732.953970973882,250219.9662254101
55,-15.73738380804546,-324.69223896065216,100.0,20.555555555555557,0.0,20.555555555555557,22728.642706732266,258455.75702824706
56,-15.961230968029046,-322.24437831675937,100.0,20.111111111111114,0.0,20.111111111111114,22724.5468497338,266603.5115195601
57,-16.190399863080213,-319.704643387692,100.0,19.666666666666668,0.0,19.666666666666668,22720.676001132033,274658.2602030352
58,-16.424951275146803,-317.0676303536442,100.0,19.222222222222225,0.0,19.222222222222225,22717.039232055227,282614.8897875194
59,-16.664876963348263,-314.326709855903,100.0,18.77777777777778,0.0,18.77777777777778,22713.6449876567,290468.1534619612
60,-16.91006343144107,-311.4735929440908,100.0,18.333333333333336,0.0,18.333333333333336,22710.50092803394,298212.68159481586
61,-17.160237220726636,-308.497703262487,100.0,17.88888888888889,0.0,17.88888888888889,22707.61367621254,305842.991883875
62,-17.414881021918067,-305.38525072100697,100.0,17.444444444444446,0.0,17.444444444444446,22704.988428602323,313353.4975946032
63,-17.673102840491048,-302.1178363909037,100.0,17.0,0.0,17.0,22702.628361189258,320738.5119563363
64,-17.933428513158038,-298.6703101697599,100.0,16.555555555555557,0.0,16.555555555555557,22700.533732000666,327992.24591960525
65,-18.193469433655192,-295.0074397966973,100.0,16.111111111111114,0.0,16.111111111111114,22698.70052650776,335108.7957729491
66,-18.449393328122877,-291.0787515080739,100.0,15.666666666666668,0.0,15.666666666666668,22697.11841275457,342082.1161119082
67,-18.695131514810825,-286.81097093302276,100.0,15.222222222222225,0.0,15.222222222222225,22695.767743120367,348905.9614200219
68,-18.921515740322864,-282.09970061066804,100.0,14.777777777777779,0.0,14.777777777777779,22694.61501091414,355573.794389473
69,-19.116807002553713,-276.81276093290944,100.0,14.333333333333336,0.0,14.333333333333336,22693.60586999871,362078.66229253076
70,-19.271820460727827,-270.8358700511338,100.0,13.88888888888889,0.0,13.88888888888889,22692.65441114868,368413.04557984095
71,-19.386247383980027,-264.1507495029201,100.0,13.444444444444446,0.0,13.444444444444446,22691.626839421817,374568.680858054
72,-19.466419988884823,-256.85039289783936,100.0,13.0,0.0,13.0,22690.31780226818,380536.22738661524
73,-19.519422330125042,-249.07032566686968,100.0,12.555555555555557,0.0,12.555555555555557,22688.41613252066,386304.6438737892
74,-19.550681803065462,-240.92883554657033,100.0,12.111111111111114,0.0,12.111111111111114,22685.454507113678,391860.1655233745
75,-19.546386894197955,-232.41083002360676,100.0,11.666666666666671,0.0,11.666666666666671,22680.734690352154,397184.7635254965
76,-15.649916654770628,-201.8340114457011,100.0,11.222222222222221,0.0,11.222222222222221,22673.266057428635,402245.12895518565
77,-13.665627587245949,-161.45596989414946,100.0,10.777777777777779,0.0,10.777777777777779,22661.504701238948,407004.5686828505
78,-9.970578532147229,-125.15720441403053,100.0,10.333333333333336,0.0,10.333333333333336,22643.140530476205,411414.79234289285
79,-7.598996119608745,-89.08746989638172,100.0,9.888888888888893,0.0,9.888888888888893,22614.780950646775,415402.87627655367
80,-4.006277738106511,-56.491347910235106,100.0,9.444444444444443,0.0,9.444444444444443,22571.42454323184,418866.34288222715
81,-1.366008429661609,-25.06557169675798,100.0,9.0,0.0,9.0,22505.79647141709,421651.0622070089
82,2.1518708219117086,3.05818724914507,100.0,8.555555555555557,0.0,8.555555555555557,22407.383017971923,423536.7345064858
83,5.018864889376388,29.55951056731545,100.0,8.111111111111114,0.0,8.111111111111114,22261.252609424053,424212.566172716
84,8.488107471368457,52.89203069160557,100.0,7.666666666666671,0.0,7.666666666666671,22046.770198144975,423252.26978140144
85,11.573995190783121,74.33272794029592,100.0,7.222222222222221,0.0,7.222222222222221,21736.74138974696,420063.3027586596
86,15.04263154912544,92.77278954986416,100.0,6.777777777777779,0.0,6.777777777777779,21297.64484413982,413945.2327510787
87,18.39062229923681,109.21477753073059,100.0,6.333333333333336,0.0,6.333333333333336,21666.903168593544,423120.7871628177
88,21.997498766818506,123.00738364988223,100.0,5.888888888888893,0.0,5.888888888888893,21894.908968003692,429486.6510063645
89,25.752876782184824,134.87546649824662,100.0,5.44444444444445,0.0,5.44444444444445,21999.91871354359,433415.20376083243
90,29.68331790192387,144.313348217424,100.0,5.0,0.0,5.0,22003.80180028246,435089.09024319134
91,34.27530911988334,152.27983219454399,100.0,4.555555555555557,0.0,4.555555555555557,21893.23787948353,434349.21392492024
92,39.07141354341615,158.38499861231202,100.0,4.111111111111114,0.0,4.111111111111114,21785.70213940841,433572.3234048198
93,45.28550600684606,163.3368888517956,100.0,3.6666666666666714,0.0,3.6666666666666714,21540.247942175858,429855.99689427443
94,52.85480682538491,168.1783942312269,100.0,3.2222222222222214,0.0,3.2222222222222214,21140.981830249184,422991.24402218306
95,61.8791878394963,171.0982829957539,100.0,2.7777777777777786,0.0,2.7777777777777786,20572.375287597093,412571.37558497995
96,78.35023626463189,177.35192541914887,100.0,2.3333333333333357,0.0,2.3333333333333357,19800.50655652469,397921.17920728854
97,93.08003896273219,179.317534662429,100.0,1.8888888888888928,0.0,1.8888888888888928,18812.621286369013,378776.9493605422
98,144.589597794884,192.33474631666388,100.0,1.44444444444445,0.0,1.44444444444445,17599.736971190552,354951.0451281784
99,178.93473826280936,193.89318976104352,100.0,1.0,0.0,1.0,16263.034177753096,327492.06634097616
