,time,x,altitude,u,w,speed,thrust,power
47,24.38526945734038,189.90975304494947,100.0,7.9163879598662215,0.0,7.9163879598662215,17640.709475463347,339819.4962493545
48,24.72492932924283,196.20691875974774,100.0,8.063545150501673,0.0,8.063545150501673,17665.803283377598,339909.66601388453
49,25.062246936693832,202.5746167932907,100.0,8.210702341137125,0.0,8.210702341137125,17678.548142127696,339714.28108915436
50,25.402641325297225,209.04517876505207,100.0,8.357859531772576,0.0,8.357859531772576,17681.011665701797,339269.363860037
51,25.751575652919783,215.66464474463675,100.0,8.505016722408026,0.0,8.505016722408026,17675.241817368184,338619.75613900163
52,26.109452305625997,222.46055183951415,100.0,8.652173913043478,0.0,8.652173913043478,17671.767708045954,338004.93274999806
53,26.467792086348258,229.40119413685073,100.0,8.79933110367893,0.0,8.79933110367893,17692.049116138693,337936.2834052993
54,26.82036568438808,236.42347689786018,100.0,8.946488294314381,0.0,8.946488294314381,17708.429270465414,337767.3169434005
55,27.176728408535233,243.5418106162967,100.0,9.093645484949834,0.0,9.093645484949834,17685.78737884263,336652.50135008286
56,27.54864643267283,250.8535696258902,100.0,9.240802675585286,0.0,9.240802675585286,17651.55927706512,335231.9142828149
57,27.926661854708396,258.37299317665804,100.0,9.387959866220736,0.0,9.387959866220736,17644.94876252378,334458.25666353275
58,28.31122652684356,266.0626198230727,100.0,9.535117056856189,0.0,9.535117056856189,17602.790963126317,332791.1883672365
59,28.710300953871233,273.96593326001374,100.0,9.68227424749164,0.0,9.68227424749164,17621.17323937824,332596.2541057703
60,29.106346545855143,282.03992267512626,100.0,9.829431438127092,0.0,9.829431438127092,17693.631365618796,333748.5404802808
61,29.470122231371864,290.05506206429857,100.0,9.976588628762542,0.0,9.976588628762542,17782.899389574653,335340.58490061713
62,29.799142704264153,297.8451163578426,100.0,10.123745819397994,0.0,10.123745819397994,17875.51309369795,337041.2461607526
63,30.09737491554347,305.4030824940495,100.0,10.270903010033445,0.0,10.270903010033445,17969.51210031658,338801.80090891244
64,30.369494814733095,312.7592219289759,100.0,10.418060200668897,0.0,10.418060200668897,18061.901885318326,340547.43265397224
65,30.62015753241924,319.9499230648929,100.0,10.56521739130435,0.0,10.56521739130435,18149.33889547001,342188.6787440973
66,30.85580239806137,327.0237671001722,100.0,10.7123745819398,0.0,10.7123745819398,18208.960361507397,343140.2737055963
67,31.083760283348187,334.04699786124104,100.0,10.859531772575252,0.0,10.859531772575252,18237.070428079733,343273.0147316913
68,31.308071597417825,341.07664425942085,100.0,11.006688963210703,0.0,11.006688963210703,18260.091917331167,343247.22746841284
69,31.529374445939517,348.1359990038635,100.0,11.153846153846155,0.0,11.153846153846155,18283.73782512235,343234.2080583832
70,31.74782867754698,355.22805498100263,100.0,11.301003344481606,0.0,11.301003344481606,18300.54501185479,343036.1370820731
71,31.963373885836454,362.3520767770058,100.0,11.448160535117058,0.0,11.448160535117058,18310.29097717924,342640.94777757896
72,32.17627477875296,369.5079823898908,100.0,11.595317725752508,0.0,11.595317725752508,18314.633826921403,342091.5041121779
73,32.38489558467001,376.6864766817942,100.0,11.74247491638796,0.0,11.74247491638796,18386.322116100673,343383.8424895464
74,32.58984936756333,383.8800717382343,100.0,11.889632107023413,0.0,11.889632107023413,18380.593783088418,342552.93102668703
75,32.78901263486912,391.0778778839158,100.0,12.036789297658864,0.0,12.036789297658864,18426.967360151713,343160.44674746715
76,32.97533565315778,398.222080697906,100.0,12.183946488294316,0.0,12.183946488294316,18467.257887308526,343602.4600833494
77,33.15424937159343,405.2991057149144,100.0,12.331103678929766,0.0,12.331103678929766,18456.356684096914,342611.95164609916
78,33.33443345950649,412.392121522548,100.0,12.478260869565219,0.0,12.478260869565219,18193.317638375654,334392.68388765265
79,33.485520309419606,419.362224758324,100.0,12.62541806020067,0.0,12.62541806020067,18237.368520719043,334845.5522625157
80,33.59990727749321,425.9630184963304,100.0,12.772575250836121,0.0,12.772575250836121,18289.686551688064,335506.08048671763
81,33.70349430238061,432.2987364261587,100.0,12.919732441471574,0.0,12.919732441471574,18325.033054630032,335582.77020189026
82,33.817890110117546,438.6673831945244,100.0,13.066889632107024,0.0,13.066889632107024,18360.13250296344,335628.00004305877
83,33.942017709591155,445.2030244662608,100.0,13.214046822742477,0.0,13.214046822742477,18387.34732598044,335453.4134715762
84,34.07643681065791,451.9068177745369,100.0,13.361204013377927,0.0,13.361204013377927,18592.375174704008,340445.92198355857
85,34.21650526717103,458.7555682820772,100.0,13.50836120401338,0.0,13.50836120401338,18617.214657879846,340240.41373404604
86,34.36078694259976,465.71163521862644,100.0,13.65551839464883,0.0,13.65551839464883,18641.22069219888,340004.5175871553
87,34.510337299884746,472.7746741191625,100.0,13.802675585284282,0.0,13.802675585284282,18697.755802453743,340725.48576191114
88,34.664722614839945,479.9510368948525,100.0,13.949832775919734,0.0,13.949832775919734,18718.58901322528,340400.5671575013
89,34.82292388993113,487.2327461915672,100.0,14.096989966555185,0.0,14.096989966555185,18735.869708336948,339969.9377470194
90,34.982083049224535,494.5941737503463,100.0,14.244147157190637,0.0,14.244147157190637,18801.19114358257,340961.48982623266
91,35.14224072688016,502.0163102916599,100.0,14.391304347826088,0.0,14.391304347826088,18820.07901518515,340581.6519685498
92,35.305619826057935,509.516038848895,100.0,14.53846153846154,0.0,14.53846153846154,18846.823452633995,340434.2767416424
93,35.47150211055014,517.1051758382936,100.0,14.68561872909699,0.0,14.68561872909699,18869.469172371442,340164.65532840526
94,35.639699394809796,524.7783153568681,100.0,14.832775919732443,0.0,14.832775919732443,18886.730637263398,339732.5865849728
95,35.81020987777549,532.5351118035751,100.0,14.979933110367893,0.0,14.979933110367893,18898.111405968586,339120.93528708554
96,35.98323613731571,540.3781055044069,100.0,15.127090301003346,0.0,15.127090301003346,18901.67934516865,338269.59619281924
97,36.15922410010222,548.3133001910464,100.0,15.274247491638798,0.0,15.274247491638798,18892.305154575395,337080.8905900807
98,36.33450045266208,556.3169867096851,100.0,15.421404682274249,0.0,15.421404682274249,18942.398872572165,337705.9996003735
99,36.50533103051599,564.3322701242087,100.0,15.5685618729097,0.0,15.5685618729097,18984.267547419666,338092.1581548349
100,36.66734159502323,572.2945720770336,100.0,15.715719063545151,0.0,15.715719063545151,19063.499937852393,339637.2226085174
101,36.824327604673435,580.1966956253851,100.0,15.862876254180604,0.0,15.862876254180604,19032.899136290598,337817.61005625775
102,36.98253226409462,588.1156651792426,100.0,16.010033444816052,0.0,16.010033444816052,19001.623836470644,335966.67394064815
103,37.13915745758073,596.078012752163,100.0,16.157190635451506,0.0,16.157190635451506,18962.810015320396,333871.6750043506
104,37.29621040083014,604.0774170261195,100.0,16.304347826086957,0.0,16.304347826086957,18955.02794346172,332733.0230905338
105,37.45383657283736,612.1311836217958,100.0,16.451505016722408,0.0,16.451505016722408,18974.90077142793,332458.64178120106
106,37.6031400641454,620.1669000671247,100.0,16.59866220735786,0.0,16.59866220735786,19042.65140646968,333692.33717116853
107,37.744245472681136,628.1100689298798,100.0,16.745819397993312,0.0,16.745819397993312,19058.762275513185,333320.9407342589
108,37.884051454545045,636.016356151541,100.0,16.892976588628763,0.0,16.892976588628763,19065.512981944474,332664.2522625103
109,38.02084725924173,643.9273590012435,100.0,17.040133779264217,0.0,17.040133779264217,19077.20386675216,332162.8655410874
110,38.14573624638602,651.7510959130676,100.0,17.187290969899667,0.0,17.187290969899667,19166.72359889845,334149.2709922161
111,38.2540585512997,659.3674315076323,100.0,17.334448160535118,0.0,17.334448160535118,19253.685258361398,336059.6885463699
112,38.35619760006742,666.8204520517371,100.0,17.481605351170572,0.0,17.481605351170572,19292.429494572985,336300.51562749513
113,38.45947907627444,674.2604666665468,100.0,17.628762541806022,0.0,17.628762541806022,19331.87331357161,336545.44850448734
114,38.56370239878469,681.7491512718783,100.0,17.775919732441473,0.0,17.775919732441473,19369.85927605218,336764.9944163099
115,38.668712259973745,689.2837913891972,100.0,17.923076923076923,0.0,17.923076923076923,19406.59858539603,336949.9699821311
116,38.774386372422924,696.8622718585291,100.0,18.070234113712377,0.0,18.070234113712377,19441.693343672196,337093.94622569863
117,38.88062021137434,704.4828559557811,100.0,18.217391304347828,0.0,18.217391304347828,19475.346893127968,337201.1512145546
118,38.987319204928525,712.1439933873221,100.0,18.36454849498328,0.0,18.36454849498328,19507.665121058908,337275.2215175453
119,39.094400832428846,719.8442781969168,100.0,18.51170568561873,0.0,18.51170568561873,19538.573954337982,337314.011595053
120,39.20178103360089,727.5823494882158,100.0,18.658862876254183,0.0,18.658862876254183,19568.76545181794,337339.4623471225
121,39.30940190132637,735.357028892337,100.0,18.806020066889634,0.0,18.806020066889634,19596.811486351697,337305.42599503434
122,39.417259987564556,743.1678582620176,100.0,18.953177257525084,0.0,18.953177257525084,19622.17796436267,337193.4179286786
123,39.52536635846097,751.0150160914699,100.0,19.100334448160538,0.0,19.100334448160538,19645.20326790009,337014.234319213
124,39.63372853110099,758.898787574677,100.0,19.24749163879599,0.0,19.24749163879599,19666.087133763627,336773.66427354835
125,39.74235491045132,766.8194378297549,100.0,19.39464882943144,0.0,19.39464882943144,19684.923296723005,336474.51053212065
126,39.85125701781709,774.7772757204223,100.0,19.54180602006689,0.0,19.54180602006689,19702.01468732575,336121.3101294258
127,39.96045064690371,782.7726884839924,100.0,19.688963210702344,0.0,19.688963210702344,19717.482118541957,335715.49761956016
128,40.06995637344725,790.806160885013,100.0,19.836120401337794,0.0,19.836120401337794,19730.980155424895,335251.7428302939
129,40.17975223909992,798.8778108353472,100.0,19.983277591973245,0.0,19.983277591973245,19760.440548706076,335330.60006171267
130,40.289729428764176,806.986456622665,100.0,20.1304347826087,0.0,20.1304347826087,19789.463203650343,335407.489842918
131,40.39978485455632,815.1300618811148,100.0,20.27759197324415,0.0,20.27759197324415,19817.8659899262,335476.4193654016
132,40.509837870580135,823.3068151317858,100.0,20.4247491638796,0.0,20.4247491638796,19845.493453998795,335532.3462895662
133,40.61982604263111,831.5152673308644,100.0,20.57190635451505,0.0,20.57190635451505,19872.220730534314,335571.1249787398
134,40.729701991841104,839.7542706148489,100.0,20.719063545150505,0.0,20.719063545150505,19897.945431068754,335589.3154366687
135,40.8394305753067,848.0229284260772,100.0,20.866220735785955,0.0,20.866220735785955,19922.58512483498,335584.1187438796
136,40.948985934041836,856.3205451219455,100.0,21.013377926421406,0.0,21.013377926421406,19946.083016000168,335553.5281232335
137,41.05834892388938,864.6465756940352,100.0,21.16053511705686,0.0,21.16053511705686,19968.405066164218,335496.3431999943
138,41.16750584735916,873.000590961494,100.0,21.30769230769231,0.0,21.30769230769231,19989.52261866808,335411.44294019253
139,41.27645423103073,881.3823305110157,100.0,21.45484949832776,0.0,21.45484949832776,20009.236174069174,335291.9120659751
140,41.38520294933037,889.7917721434566,100.0,21.60200668896321,0.0,21.60200668896321,20027.46742362425,335134.731890922
141,41.49376316444807,898.2290429901851,100.0,21.749163879598665,0.0,21.749163879598665,20044.21560288292,334939.7819799506
142,41.602145434756075,906.6942943474146,100.0,21.896321070234116,0.0,21.896321070234116,20056.923313128744,334674.23982855794
143,41.70917730382338,915.1746384127892,100.0,22.043478260869566,0.0,22.043478260869566,20099.92837420422,335502.23814215476
144,41.81367779859104,923.6437120454038,100.0,22.190635451505017,0.0,22.190635451505017,20140.080336216146,336258.0788280428
145,41.91691907031289,932.1017636526278,100.0,22.33779264214047,0.0,22.33779264214047,20147.074949884125,335878.1882148962
146,42.02018164087812,940.5765612746546,100.0,22.48494983277592,0.0,22.48494983277592,20152.52545266687,335459.95346780925
147,42.12345708397623,949.0821325399511,100.0,22.632107023411372,0.0,22.632107023411372,20157.213392860624,335030.9581873773
148,42.22670673253716,957.6179492350799,100.0,22.779264214046826,0.0,22.779264214046826,20161.664657715966,334609.8205841998
149,42.32985689060408,966.1827233117084,100.0,22.926421404682277,0.0,22.926421404682277,20166.84316636178,334231.2093352011
150,42.4328492031635,974.7749090931705,100.0,23.073578595317727,0.0,23.073578595317727,20171.193989440922,333840.6279013277
151,42.53570128684514,983.393981082259,100.0,23.220735785953178,0.0,23.220735785953178,20173.07724162222,333379.8091355043
152,42.63843136686839,992.0402909613299,100.0,23.36789297658863,0.0,23.36789297658863,20174.06456235807,332904.2966949422
153,42.74111017824316,1000.7148254574199,100.0,23.515050167224082,0.0,23.515050167224082,20170.15597547226,332270.9739764798
154,42.84381552844728,1009.4192985401207,100.0,23.662207357859533,0.0,23.662207357859533,20164.791659111906,331601.6358254446
155,42.946491201653586,1018.1539560674522,100.0,23.809364548494987,0.0,23.809364548494987,20160.51073610178,330987.8604488458
156,43.0490627397408,1026.9172362363465,100.0,23.956521739130437,0.0,23.956521739130437,20155.726422156353,330373.0026614776
157,43.15142029844172,1035.7068938054063,100.0,24.103678929765888,0.0,24.103678929765888,20153.844150794976,329881.09983596177
158,43.25363483385441,1044.522395102254,100.0,24.25083612040134,0.0,24.25083612040134,20142.602893563468,329069.7364380525
159,43.355499940224206,1053.3620037528663,100.0,24.397993311036792,0.0,24.397993311036792,20147.128667119076,328954.2356360382
160,43.45707413736077,1062.2238113010474,100.0,24.545150501672243,0.0,24.545150501672243,20127.073346977588,327968.61645042594
161,43.558426781299694,1071.1092508702782,100.0,24.692307692307693,0.0,24.692307692307693,20126.628221071667,327720.2583896064
162,43.659445870791366,1080.0176745964936,100.0,24.839464882943147,0.0,24.839464882943147,20110.559494533638,326925.5938854205
163,43.76032965766861,1088.950045743829,100.0,24.986622073578598,0.0,24.986622073578598,20098.757616381827,326309.9999815719
164,43.86110551691835,1097.9090816590028,100.0,25.13377926421405,0.0,25.13377926421405,20077.948931632953,325386.61297239707
165,43.96120759242233,1106.8879199845514,100.0,25.2809364548495,0.0,25.2809364548495,20095.642874805566,325908.5216034803
166,44.0597152247784,1115.8675301757703,100.0,25.428093645484953,0.0,25.428093645484953,20115.95140367045,326563.0456096846
167,44.15750148864618,1124.8468707987754,100.0,25.575250836120404,0.0,25.575250836120404,20088.15114201217,325465.89025157614
168,44.25549910526228,1133.8485911408857,100.0,25.722408026755854,0.0,25.722408026755854,20058.88468335306,324335.82209071796
169,44.35365913215278,1142.8839414812273,100.0,25.869565217391308,0.0,25.869565217391308,20029.33793576477,323217.34798042424
170,44.45193098039376,1151.9517131834195,100.0,26.01672240802676,0.0,26.01672240802676,20010.034560696015,322505.0359615248
171,44.55022028800685,1161.0500742634795,100.0,26.16387959866221,0.0,26.16387959866221,19988.369987469276,321730.8052938826
172,44.6484230639803,1170.176450764901,100.0,26.31103678929766,0.0,26.31103678929766,19964.156501128557,320887.06627487973
173,44.74643524052366,1179.328082662401,100.0,26.458193979933114,0.0,26.458193979933114,19937.490004613504,319977.30177353707
174,44.84438225846537,1188.505200758988,100.0,26.605351170568564,0.0,26.605351170568564,19912.168878597833,319144.6307141635
175,44.942328824918235,1197.7102828371455,100.0,26.752508361204015,0.0,26.752508361204015,19880.893452727374,318113.5836605371
176,45.04009661138126,1206.9417814646497,100.0,26.89966555183947,0.0,26.89966555183947,19842.427168627706,316925.18490195123
177,45.13755549381834,1216.195498869312,100.0,27.04682274247492,0.0,27.04682274247492,19799.756911050794,315627.37801010016
178,45.23412050091613,1225.4616138318695,100.0,27.19397993311037,0.0,27.19397993311037,19834.165784569752,317302.6351905223
179,45.32877022512782,1234.717943784898,100.0,27.34113712374582,0.0,27.34113712374582,19819.85327244552,317166.6372126168
180,45.42292268883273,1243.9693949330035,100.0,27.488294314381275,0.0,27.488294314381275,19790.13750273813,316478.5782415123
181,45.517439280058774,1253.2468266733144,100.0,27.635451505016725,0.0,27.635451505016725,19735.061590475685,314850.0251816756
182,45.612672038676465,1262.5670023351356,100.0,27.782608695652176,0.0,27.782608695652176,19684.189291686376,313412.9698000308
183,45.70849198621779,1271.9332495019903,100.0,27.929765886287626,0.0,27.929765886287626,19626.40567140271,311738.556333737
184,45.80273988162351,1281.3137422794885,100.0,28.07692307692308,0.0,28.07692307692308,19632.982221039856,312589.79487761244
185,45.89705841333418,1290.7011325357134,100.0,28.22408026755853,0.0,28.22408026755853,19559.521681854098,310381.57467150345
186,45.99252035564823,1300.1334885068413,100.0,28.37123745819398,0.0,28.37123745819398,19475.686853035626,307797.1359850191
187,46.089553262039296,1309.6323927129984,100.0,28.518394648829435,0.0,28.518394648829435,19379.522948270787,304756.0243724596
188,46.187118019615774,1319.1896475109297,100.0,28.665551839464886,0.0,28.665551839464886,19375.710169302263,305349.8365435
189,46.28439947587028,1328.7790803189787,100.0,28.812709030100336,0.0,28.812709030100336,19300.407916429423,303192.3925571323
190,46.38142347521721,1338.3893768503817,100.0,28.959866220735787,0.0,28.959866220735787,19289.977106030237,303613.47574210726
191,46.47726811427775,1348.0073750342226,100.0,29.10702341137124,0.0,29.10702341137124,19289.00347404567,304459.3435376323
192,46.57402015023604,1357.6498639676822,100.0,29.25418060200669,0.0,29.25418060200669,19199.831313309856,301877.05293174065
193,46.67138275133359,1367.3429431790773,100.0,29.401337792642142,0.0,29.401337792642142,19167.152677861006,301604.35225752875
194,46.768014578986914,1377.0627668433494,100.0,29.548494983277596,0.0,29.548494983277596,19128.799226603165,301195.44772049965
195,46.86416359216478,1386.7931728096664,100.0,29.695652173913047,0.0,29.695652173913047,19099.351447221663,301190.5233080054
196,46.960214215441866,1396.5433110020383,100.0,29.842809364548497,0.0,29.842809364548497,19062.101487659347,300928.5612915877
197,47.05603952871908,1406.3168861177455,100.0,29.989966555183948,0.0,29.989966555183948,19014.394426802555,300301.9648521623
198,47.15147531449316,1416.109449018264,100.0,30.1371237458194,0.0,30.1371237458194,18965.83059425981,299692.21243642375
199,47.24643281373745,1425.9170454636965,100.0,30.284280936454852,0.0,30.284280936454852,18904.53242262741,298624.3761774234
200,47.34134136689513,1435.744672618347,100.0,30.431438127090303,0.0,30.431438127090303,18815.707473586754,296500.4803159516
201,47.436708840722254,1445.6065117526796,100.0,30.578595317725757,0.0,30.578595317725757,18766.034866253176,295996.54121862754
202,47.53228005966901,1455.506498058366,100.0,30.725752508361207,0.0,30.725752508361207,18713.71373720754,295441.59085083636
203,47.627927735048935,1465.4388926930035,100.0,30.872909698996658,0.0,30.872909698996658,18657.9196214991,294802.25433475815
204,47.72351946159588,1475.399739010934,100.0,31.02006688963211,0.0,31.02006688963211,18597.477342470353,294031.2995806924
205,47.81896900157474,1485.3856440334062,100.0,31.167224080267562,0.0,31.167224080267562,18534.38478140595,293209.4734400981
206,47.91435472339183,1495.3964471585164,100.0,31.314381270903013,0.0,31.314381270903013,18466.774280492842,292261.42112000234
207,48.0097866629617,1505.435060892305,100.0,31.461538461538463,0.0,31.461538461538463,18396.369045646323,291257.2769954473
208,48.10522184028926,1515.5025330285193,100.0,31.608695652173914,0.0,31.608695652173914,18323.515306111836,290211.7973807488
209,48.20062398931074,1525.5976193830759,100.0,31.755852842809368,0.0,31.755852842809368,18247.793368910214,289108.4292429626
210,48.29598074351081,1535.719540285711,100.0,31.90301003344482,0.0,31.90301003344482,18168.351292054944,287920.3433408221
211,48.39128034262865,1545.8678927019398,100.0,32.05016722408027,0.0,32.05016722408027,18086.003663685715,286682.409720978
212,48.48649911460557,1556.0420844476894,100.0,32.19732441471572,0.0,32.19732441471572,18000.867161490245,285392.26952381426
213,48.58200930709419,1566.247724055545,100.0,32.34448160535118,0.0,32.34448160535118,17914.360125319792,284109.0769633296
214,48.678241375512094,1576.4978711906488,100.0,32.491638795986624,0.0,32.491638795986624,17823.27483554055,282701.36059648835
215,48.77543651210876,1586.8036787370725,100.0,32.63879598662207,0.0,32.63879598662207,17715.475392388526,280666.13045061997
216,48.87370392333259,1597.1712449533425,100.0,32.785953177257525,0.0,32.785953177257525,17603.173284379507,278507.26119258325
217,48.97291117259229,1607.6006285567655,100.0,32.93311036789298,0.0,32.93311036789298,17497.77938422043,276700.5525884395
218,49.07303683443093,1618.0897385382486,100.0,33.08026755852843,0.0,33.08026755852843,17391.808024119182,274937.85741633223
219,49.17397436993714,1628.636860693448,100.0,33.22742474916388,0.0,33.22742474916388,17276.78966429535,272867.24103180785
220,49.27629342333578,1639.2501127705573,100.0,33.374581939799334,0.0,33.374581939799334,17148.830883379578,270324.92278270994
221,49.38027491799036,1649.94419326837,100.0,33.52173913043479,0.0,33.52173913043479,17017.478221628033,267709.93480776256
222,49.48598442001232,1660.7255863867586,100.0,33.668896321070235,0.0,33.668896321070235,16882.490334381742,265013.4998648113
223,49.593549643428936,1671.5983036805587,100.0,33.81605351170569,0.0,33.81605351170569,16743.896417407446,262238.2651766675
224,49.70251726543201,1682.5575974501207,100.0,33.963210702341144,0.0,33.963210702341144,16603.018943982523,259441.80268630083
225,49.813041357225906,1693.5991164428247,100.0,34.11036789297659,0.0,34.11036789297659,16473.632398282738,257208.32250340254
226,49.9254769465204,1704.7322226848755,100.0,34.257525083612045,0.0,34.257525083612045,16341.371971449129,254911.03636273553
227,50.03970160098812,1715.9616567434337,100.0,34.40468227424749,0.0,34.40468227424749,16207.469258598829,252550.45942023624
228,50.155606643532714,1727.2842518456544,100.0,34.551839464882946,0.0,34.551839464882946,16069.764793325528,250111.21759105267
229,50.27308092132808,1738.696967881464,100.0,34.6989966555184,0.0,34.6989966555184,15928.301895393664,247597.03747835493
230,50.39200621822159,1750.19653402413,100.0,34.84615384615385,0.0,34.84615384615385,15783.254790706937,245017.36269630998
231,50.512257779658775,1761.7793744752853,100.0,34.9933110367893,0.0,34.9933110367893,15634.596923439885,242373.33309167757
232,50.63370635098325,1773.441648458781,100.0,35.140468227424755,0.0,35.140468227424755,15482.17680308297,239660.75302469544
233,50.7562295845547,1785.179483238157,100.0,35.2876254180602,0.0,35.2876254180602,15354.166313115125,238089.65182323422
234,50.87980610958967,1796.9908429393633,100.0,35.434782608695656,0.0,35.434782608695656,15222.17111744107,236450.52267184976
235,51.00443795919462,1808.8758548143383,100.0,35.58193979933111,0.0,35.58193979933111,15086.07104884782,234740.47144249838
236,51.13014314094292,1820.8353421782022,100.0,35.72909698996656,0.0,35.72909698996656,14945.84906134925,232961.26297868232
237,51.25695106667245,1832.8706241921213,100.0,35.87625418060201,0.0,35.87625418060201,14801.451930421114,231113.23114787063
238,51.3849020315013,1844.9834345710633,100.0,36.02341137123746,0.0,36.02341137123746,14652.793130744003,229195.4513709185
