3.118584092306228, 0.0028193737544467135
3.028318761526378, 0.03242292925383683
2.943362679497554, 0.05621147470981838
2.7628320179378556, 0.11013216161073654
2.6353982999952397, 0.14237886866165803
2.4867255615454185, 0.18202644442162721
2.316814207689012, 0.21691630302408016
2.0991151589665478, 0.2576211515041418
1.9079643795023136, 0.2882819393920247
1.785840720511966, 0.29251102018949465
1.4938053025645905, 0.2872246767548321
1.2070795384688615, 0.293039646466641
0.9309732846267352, 0.2988546262613498
0.6283183564257566, 0.29991189898144227
0.4530971461673936, 0.29568281818397224
0.299114753865926, 0.28881055558627106
